PlotID,TreeID,YR,PrevYR,Status,DBH,Species,Latitude,Longitude,PA,TreeH,AGB,Country,ForestType,Bioregion,Continent,Locality
BRA-0015,BRA-0015-T02,1948,,0,11.8,Picea abies,-2.12588,-53.02609,0.1,28.9,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 15
BRA-0015,BRA-0015-T03,1948,,0,23.6,Khaya ivorensis,-2.12588,-53.02609,0.1,20.9,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 15
BRA-0015,BRA-0015-T04,1948,,0,46.0,Acer saccharum,-2.12588,-53.02609,0.1,13.9,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 15
BRA-0015,BRA-0015-T05,1948,,0,32.3,Picea abies,-2.12588,-53.02609,0.1,32.4,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 15
BRA-0015,BRA-0015-T06,1948,,0,48.5,Fagus sylvatica,-2.12588,-53.02609,0.1,32.3,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 15
BRA-0015,BRA-0015-T07,1948,,0,31.8,Cecropia obtusa,-2.12588,-53.02609,0.1,35.4,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 15
BRA-0015,BRA-0015-T08,1948,,0,17.0,Khaya ivorensis,-2.12588,-53.02609,0.1,16.8,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 15
BRA-0015,BRA-0015-T09,1948,,0,11.5,Shorea leprosula,-2.12588,-53.02609,0.1,8.9,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 15
BRA-0015,BRA-0015-T10,1948,,0,44.3,Avicennia germinans,-2.12588,-53.02609,0.1,11.0,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 15
BRA-0016,BRA-0016-T01,2009,,0,43.9,Quercus robur,-3.7907,-54.33277,0.5,31.7,0.208,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 16
BRA-0016,BRA-0016-T02,2009,,0,28.3,Quercus robur,-3.7907,-54.33277,0.5,23.6,4.33,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 16
BRA-0016,BRA-0016-T03,2009,,0,33.6,Avicennia germinans,-3.7907,-54.33277,0.5,18.1,1.944,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 16
BRA-0016,BRA-0016-T04,2009,,0,62.0,Eperua falcata,-3.7907,-54.33277,0.5,32.5,4.236,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 16
BRA-0016,BRA-0016-T05,2009,,0,41.0,Inga edulis,-3.7907,-54.33277,0.5,37.3,3.931,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 16
BRA-0016,BRA-0016-T06,2009,,0,32.7,Quercus robur,-3.7907,-54.33277,0.5,28.9,3.269,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 16
BRA-0016,BRA-0016-T07,2009,,0,9.4,Betula pendula,-3.7907,-54.33277,0.5,11.7,2.397,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 16
BRA-0016,BRA-0016-T08,2009,,0,27.9,Populus tremula,-3.7907,-54.33277,0.5,26.6,2.972,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 16
BRA-0016,BRA-0016-T09,2009,,0,43.7,Cecropia obtusa,-3.7907,-54.33277,0.5,8.1,2.879,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 16
BRA-0016,BRA-0016-T10,2009,,0,8.9,Eperua falcata,-3.7907,-54.33277,0.5,18.8,0.225,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 16
BRA-0016,BRA-0016-T11,2009,,0,44.6,Eperua falcata,-3.7907,-54.33277,0.5,15.0,2.191,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 16
BRA-0017,BRA-0017-T01,1947,,0,31.1,Ocotea aciphylla,-5.68346,-52.97315,0.04,35.9,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T01,1951,1947,0,30.7,Ocotea aciphylla,-5.68346,-52.97315,0.04,35.9,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T02,1947,,0,23.9,Inga edulis,-5.68346,-52.97315,0.04,13.9,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T02,1951,1947,0,23.9,Inga edulis,-5.68346,-52.97315,0.04,13.9,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T03,1947,,0,9.7,Eucalyptus camaldulensis,-5.68346,-52.97315,0.04,22.9,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T03,1951,1947,0,9.8,Eucalyptus camaldulensis,-5.68346,-52.97315,0.04,22.9,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T04,1947,,0,17.1,Rhizophora mangle,-5.68346,-52.97315,0.04,21.4,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T04,1951,1947,0,16.3,Rhizophora mangle,-5.68346,-52.97315,0.04,21.4,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T05,1947,,0,45.8,Milicia excelsa,-5.68346,-52.97315,0.04,11.2,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T05,1951,1947,0,47.1,Milicia excelsa,-5.68346,-52.97315,0.04,11.2,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T06,1947,,0,49.4,Inga edulis,-5.68346,-52.97315,0.04,14.6,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T06,1951,1947,0,49.8,Inga edulis,-5.68346,-52.97315,0.04,14.6,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T07,1947,,0,57.8,Betula pendula,-5.68346,-52.97315,0.04,27.0,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T07,1951,1947,0,56.9,Betula pendula,-5.68346,-52.97315,0.04,27.0,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T08,1947,,0,49.4,Juniperus thurifera,-5.68346,-52.97315,0.04,26.0,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T08,1951,1947,0,49.8,Juniperus thurifera,-5.68346,-52.97315,0.04,26.0,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T09,1947,,0,43.3,Inga edulis,-5.68346,-52.97315,0.04,31.6,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T09,1951,1947,0,42.9,Inga edulis,-5.68346,-52.97315,0.04,31.6,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T10,1947,,0,12.7,Dipterocarpus grandiflorus,-5.68346,-52.97315,0.04,10.7,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T10,1951,1947,0,12.2,Dipterocarpus grandiflorus,-5.68346,-52.97315,0.04,10.7,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T11,1947,,0,14.9,Ocotea aciphylla,-5.68346,-52.97315,0.04,17.4,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0017,BRA-0017-T11,1951,1947,0,14.1,Ocotea aciphylla,-5.68346,-52.97315,0.04,17.4,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 17
BRA-0018,BRA-0018-T01,1998,,0,60.9,Inga edulis,-8.2638,-55.67616,0.1,17.6,1.655,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 18
BRA-0018,BRA-0018-T02,1998,,0,36.1,Betula pendula,-8.2638,-55.67616,0.1,26.0,1.015,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 18
BRA-0018,BRA-0018-T03,1998,,0,54.0,Nothofagus pumilio,-8.2638,-55.67616,0.1,17.5,3.676,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 18
BRA-0018,BRA-0018-T04,1998,,0,35.0,Populus tremula,-8.2638,-55.67616,0.1,21.7,2.715,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 18
BRA-0018,BRA-0018-T05,1998,,0,53.9,Milicia excelsa,-8.2638,-55.67616,0.1,32.8,0.174,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 18
BRA-0018,BRA-0018-T06,1998,,0,61.5,Eucalyptus camaldulensis,-8.2638,-55.67616,0.1,11.7,4.486,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 18
BRA-0019,BRA-0019-T01,1930,,0,34.7,Tsuga canadensis,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T01,1940,1930,0,35.5,Tsuga canadensis,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T02,1930,,0,53.8,Tsuga canadensis,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T02,1940,1930,0,54.4,Tsuga canadensis,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T03,1930,,0,54.3,Acer saccharum,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T03,1940,1930,0,54.9,Acer saccharum,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T04,1930,,0,61.5,Acer saccharum,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T04,1940,1930,0,61.9,Acer saccharum,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T05,1930,,0,29.1,Inga edulis,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T05,1940,1930,0,29.5,Inga edulis,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T06,1930,,0,29.3,Nothofagus pumilio,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T06,1940,1930,0,28.9,Nothofagus pumilio,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T07,1930,,0,32.7,Dipterocarpus grandiflorus,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T07,1940,1930,0,33.4,Dipterocarpus grandiflorus,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T08,1930,,0,19.3,Betula pendula,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0019,BRA-0019-T08,1940,1930,0,19.9,Betula pendula,-8.18819,-64.69599,0.25,,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 19
BRA-0020,BRA-0020-T01,1973,,0,44.6,Picea abies,-9.09019,-58.93553,0.25,37.7,0.681,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T01,1983,1973,0,45.1,Picea abies,-9.09019,-58.93553,0.25,37.7,0.681,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T02,1973,,0,27.2,Picea abies,-9.09019,-58.93553,0.25,22.2,4.254,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T02,1983,1973,0,26.8,Picea abies,-9.09019,-58.93553,0.25,22.2,4.254,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T03,1973,,0,41.9,Betula pendula,-9.09019,-58.93553,0.25,20.1,0.172,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T03,1983,1973,0,42.0,Betula pendula,-9.09019,-58.93553,0.25,20.1,0.172,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T04,1973,,0,48.2,Khaya ivorensis,-9.09019,-58.93553,0.25,31.3,4.46,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T04,1983,1973,0,48.7,Khaya ivorensis,-9.09019,-58.93553,0.25,31.3,4.46,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T05,1973,,0,22.9,Inga edulis,-9.09019,-58.93553,0.25,27.6,1.666,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T05,1983,1973,0,23.4,Inga edulis,-9.09019,-58.93553,0.25,27.6,1.666,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T06,1973,,0,20.1,Eucalyptus camaldulensis,-9.09019,-58.93553,0.25,25.6,4.443,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T06,1983,1973,0,19.0,Eucalyptus camaldulensis,-9.09019,-58.93553,0.25,25.6,4.443,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T07,1973,,0,34.1,Inga edulis,-9.09019,-58.93553,0.25,27.3,1.963,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T07,1983,1973,0,33.9,Inga edulis,-9.09019,-58.93553,0.25,27.3,1.963,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T08,1973,,0,18.0,Nothofagus pumilio,-9.09019,-58.93553,0.25,32.4,0.108,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T08,1983,1973,0,18.2,Nothofagus pumilio,-9.09019,-58.93553,0.25,32.4,0.108,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T09,1973,,0,53.2,Eucalyptus camaldulensis,-9.09019,-58.93553,0.25,24.2,3.688,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T09,1983,1973,0,52.2,Eucalyptus camaldulensis,-9.09019,-58.93553,0.25,24.2,3.688,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T10,1973,,0,17.8,Picea abies,-9.09019,-58.93553,0.25,26.0,0.826,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T10,1983,1973,0,16.6,Picea abies,-9.09019,-58.93553,0.25,26.0,0.826,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T11,1973,,0,43.2,Tsuga canadensis,-9.09019,-58.93553,0.25,10.6,1.17,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0020,BRA-0020-T11,1983,1973,0,43.2,Tsuga canadensis,-9.09019,-58.93553,0.25,10.6,1.17,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 20
BRA-0021,BRA-0021-T01,1937,,1,60.8,Cecropia obtusa,-3.44549,-57.25773,0.25,27.7,1.133,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T01,1941,1937,0,60.6,Cecropia obtusa,-3.44549,-57.25773,0.25,27.7,1.133,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T02,1937,,0,32.0,Nothofagus pumilio,-3.44549,-57.25773,0.25,25.3,3.134,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T02,1941,1937,0,30.8,Nothofagus pumilio,-3.44549,-57.25773,0.25,25.3,3.134,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T03,1937,,1,45.1,Tsuga canadensis,-3.44549,-57.25773,0.25,27.9,0.22,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T03,1941,1937,0,46.1,Tsuga canadensis,-3.44549,-57.25773,0.25,27.9,0.22,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T04,1937,,0,40.5,Betula pendula,-3.44549,-57.25773,0.25,14.5,1.629,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T04,1941,1937,0,39.5,Betula pendula,-3.44549,-57.25773,0.25,14.5,1.629,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T05,1937,,0,43.1,Inga edulis,-3.44549,-57.25773,0.25,12.9,2.063,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T05,1941,1937,0,43.3,Inga edulis,-3.44549,-57.25773,0.25,12.9,2.063,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T06,1937,,0,11.8,Tsuga canadensis,-3.44549,-57.25773,0.25,30.0,4.479,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T06,1941,1937,0,12.0,Tsuga canadensis,-3.44549,-57.25773,0.25,30.0,4.479,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T07,1937,,0,40.7,Eucalyptus camaldulensis,-3.44549,-57.25773,0.25,20.6,0.708,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T07,1941,1937,0,39.9,Eucalyptus camaldulensis,-3.44549,-57.25773,0.25,20.6,0.708,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T08,1937,,0,22.6,Pinus sylvestris,-3.44549,-57.25773,0.25,23.9,3.084,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T08,1941,1937,0,22.1,Pinus sylvestris,-3.44549,-57.25773,0.25,23.9,3.084,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T09,1937,,0,15.9,Shorea leprosula,-3.44549,-57.25773,0.25,31.9,1.246,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0021,BRA-0021-T09,1941,1937,0,14.5,Shorea leprosula,-3.44549,-57.25773,0.25,31.9,1.246,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 21
BRA-0022,BRA-0022-T01,1951,,0,17.5,Picea abies,-9.64445,-62.70697,0.04,,3.283,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 22
BRA-0022,BRA-0022-T02,1951,,0,13.2,Avicennia germinans,-9.64445,-62.70697,0.04,,1.583,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 22
BRA-0022,BRA-0022-T03,1951,,0,37.8,Dipterocarpus grandiflorus,-9.64445,-62.70697,0.04,,2.741,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 22
BRA-0022,BRA-0022-T04,1951,,0,25.2,Acer saccharum,-9.64445,-62.70697,0.04,,3.388,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 22
BRA-0022,BRA-0022-T05,1951,,0,60.3,Milicia excelsa,-9.64445,-62.70697,0.04,,2.402,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 22
BRA-0022,BRA-0022-T06,1951,,1,33.8,Inga edulis,-9.64445,-62.70697,0.04,,0.592,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 22
BRA-0022,BRA-0022-T07,1951,,0,46.5,Eucalyptus camaldulensis,-9.64445,-62.70697,0.04,,2.966,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 22
BRA-0022,BRA-0022-T08,1951,,0,47.7,Juniperus thurifera,-9.64445,-62.70697,0.04,,0.257,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 22
BRA-0022,BRA-0022-T09,1951,,0,46.2,Ocotea aciphylla,-9.64445,-62.70697,0.04,,1.136,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 22
BRA-0022,BRA-0022-T10,1951,,0,17.9,Rhizophora mangle,-9.64445,-62.70697,0.04,,4.438,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 22
BRA-0022,BRA-0022-T11,1951,,0,23.5,Eucalyptus camaldulensis,-9.64445,-62.70697,0.04,,4.288,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 22
BRA-0023,BRA-0023-T01,1973,,0,24.5,Populus tremula,-3.10844,-52.37168,0.04,33.7,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 23
BRA-0023,BRA-0023-T02,1973,,0,49.6,Cecropia obtusa,-3.10844,-52.37168,0.04,33.4,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 23
BRA-0023,BRA-0023-T03,1973,,0,47.4,Pinus sylvestris,-3.10844,-52.37168,0.04,36.3,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 23
BRA-0023,BRA-0023-T04,1973,,0,12.6,Fagus sylvatica,-3.10844,-52.37168,0.04,16.6,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 23
BRA-0023,BRA-0023-T05,1973,,0,60.0,Quercus robur,-3.10844,-52.37168,0.04,20.7,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 23
BRA-0023,BRA-0023-T06,1973,,0,33.9,Betula pendula,-3.10844,-52.37168,0.04,23.5,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 23
BRA-0023,BRA-0023-T07,1973,,0,45.7,Nothofagus pumilio,-3.10844,-52.37168,0.04,20.2,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 23
BRA-0023,BRA-0023-T08,1973,,0,46.6,Quercus robur,-3.10844,-52.37168,0.04,29.1,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 23
BRA-0023,BRA-0023-T09,1973,,0,61.7,Populus tremula,-3.10844,-52.37168,0.04,27.8,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 23
BRA-0023,BRA-0023-T10,1973,,0,44.9,Eucalyptus camaldulensis,-3.10844,-52.37168,0.04,9.3,,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 23
BRA-0024,BRA-0024-T01,1944,,0,58.2,Milicia excelsa,-8.10931,-53.66827,0.5,30.9,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 24
BRA-0024,BRA-0024-T02,1944,,0,12.1,Acer saccharum,-8.10931,-53.66827,0.5,33.2,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 24
BRA-0024,BRA-0024-T03,1944,,0,30.8,Fagus sylvatica,-8.10931,-53.66827,0.5,19.4,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 24
BRA-0024,BRA-0024-T04,1944,,0,26.2,Picea abies,-8.10931,-53.66827,0.5,28.4,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 24
BRA-0024,BRA-0024-T05,1944,,0,23.7,Picea abies,-8.10931,-53.66827,0.5,22.5,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 24
BRA-0024,BRA-0024-T06,1944,,0,47.9,Quercus robur,-8.10931,-53.66827,0.5,25.1,,Brazil,Tropical,Tropical moist broadleaf forests,South America,Brazil site 24
BRA-0025,BRA-0025-T01,1972,,0,52.6,Eucalyptus camaldulensis,-5.67005,-56.40964,1.0,9.1,2.094,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 25
BRA-0025,BRA-0025-T01,1982,1972,0,52.2,Eucalyptus camaldulensis,-5.67005,-56.40964,1.0,9.1,2.094,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 25
BRA-0025,BRA-0025-T02,1972,,0,24.1,Eperua falcata,-5.67005,-56.40964,1.0,11.2,1.587,Brazil,Mixed,Tropical moist broadleaf forests,South America,Brazil site 25
